xtf_id;Date;Power;Inclination;Orientation;PlantCategory;ElectricityProductionPlantR
detail_1868;30.09.2013;5.98;;;;54824
detail_1869;06.09.2021;13.87;;;;55685
detail_1870;09.04.2018;4.2;;;;55573
detail_1871;24.03.2016;49.05;;;;55461
detail_1872;05.08.2020;16.62;;;;55464
detail_1873;20.04.2020;13;;;;56136
detail_1874;28.03.2017;2.2;;;;55737
detail_1875;28.03.2017;6.36;;;;55744
detail_1876;11.12.2013;9.69;;;;55613
detail_1877;28.11.2013;14.08;;;;55589
detail_1878;01.05.2015;43.04;;;;55662
detail_1879;10.05.2017;3.72;;;;55735
detail_1880;22.12.2017;61.37;;;;56095
detail_1881;11.12.2013;66.04;;;;56302
detail_1882;16.08.2021;25.5;;;;55752
detail_1883;01.09.2014;7.08;;;;55895
detail_1884;15.09.2016;21.84;;;;55952
detail_1885;25.07.2013;16.83;;;;55952
detail_1886;25.07.2013;57.12;;;;55952
detail_1887;07.12.2013;5.2;;;;55807
detail_1888;01.09.2015;25;;;;60357
detail_1889;16.02.2021;20.01;;;;56078
detail_1890;29.06.2012;5.04;;;;55839
detail_1891;07.12.2015;45.08;;;;56173
detail_1892;29.09.2015;329.53;;;;56173
detail_1893;21.04.2017;9.72;;;;56173
detail_1894;12.03.2020;94.86;;;;56009
detail_1895;13.12.2013;5.2;;;;55843
detail_1896;09.11.2016;2.24;;;;55843
detail_1897;21.12.2017;18.09;;;;55869
detail_1898;28.08.2015;6.48;;;;55969
detail_1899;30.01.2015;5.55;;;;56080
detail_1900;11.11.2020;3.06;;;;56138
detail_1901;15.06.2018;3.83;;;;56322
detail_1902;22.07.2019;2.76;;;;56150
detail_1903;23.10.2014;44.2;;;;56046
detail_1904;20.03.2015;118.56;;;;56046
detail_1905;15.03.2017;21.46;;;;56075
detail_1906;02.04.2017;3.06;;;;56154
detail_1907;02.07.2019;45.98;;;;56101
detail_1908;11.12.2014;22.68;;;;56194
detail_1909;20.12.2013;30.63;;;;56241
detail_1910;30.09.2015;112.32;;;;56155
detail_1911;07.12.2017;2.48;;;;56197
detail_1912;28.03.2014;10.73;;;;56159
detail_1913;20.12.2013;16.64;;;;56344
detail_1914;22.03.2019;9.76;;;;62510
detail_1915;30.04.2020;13.86;;;;56219
detail_1916;19.08.2014;15.12;;;;56229
detail_1917;12.05.2020;15.6;;;;56603
detail_1918;17.07.2015;56.16;;;;56234
detail_1919;06.09.2021;10.26;;;;56811
detail_1920;13.09.2014;19.76;;;;56363
detail_1921;23.09.2019;4.34;;;;56478
detail_1922;01.06.2016;16.38;;;;56251
detail_1923;31.07.2015;10.8;;;;56294
detail_1924;17.09.2020;47.36;;;;56291
detail_1925;24.06.2014;27;;;;56399
detail_1926;18.05.2015;27;;;;56398
detail_1927;21.04.2017;53.08;;;;56364
detail_1928;04.05.2018;1.53;;;;57010
detail_1929;11.09.2014;48.88;;;;56604
detail_1930;12.01.2017;4.64;;;;56546
detail_1931;30.07.2013;2.3;;;;56975
detail_1932;16.09.2016;112.32;;;;56744
detail_1933;25.11.2013;3.06;;;;56611
detail_1934;10.10.2016;3.5;;;;56674
detail_1935;26.09.2018;15.64;;;;56775
detail_1936;25.10.2019;6.6;;;;56639
detail_1937;26.07.2018;3.84;;;;56701
detail_1938;03.03.2020;0.26;;;;56870
detail_1939;01.04.2013;7.07;;;;56865
detail_1940;29.06.2017;14;;;;57265
detail_1941;19.12.2013;75.79;;;;56991
detail_1942;08.09.2016;58.3;;;;56917
detail_1943;17.08.2020;44.16;;;;56917
detail_1944;19.03.2015;19.08;;;;57019
detail_1945;05.11.2018;33.55;;;;57026
detail_1946;23.01.2016;34.17;;;;57026
detail_1947;30.03.2016;74.52;;;;57088
detail_1948;30.03.2015;192.4;;;;57290
detail_1949;04.11.2020;27.2;;;;57505
detail_1950;26.06.2018;23.1;;;;57505
detail_1951;22.06.2020;18.65;;;;57497
detail_1952;17.05.2013;2.7;;;;57213
detail_1953;02.12.2013;7.65;;;;57191
detail_1954;17.12.2014;11.22;;;;57191
detail_1955;24.08.2012;2.93;;;;57061
detail_1956;28.09.2015;8.77;;;;57233
detail_1957;15.07.2012;4.48;;;;57144
detail_1958;31.03.2016;169.87;;;;57408
detail_1959;10.09.2018;11.1;;;;57300
detail_1960;18.12.2014;6;;;;57171
detail_1961;26.07.2017;2.56;;;;57248
detail_1962;14.11.2019;227.75;;;;57226
detail_1963;26.07.2018;10.2;;;;57400
detail_1964;27.12.2013;36.29;;;;57469
detail_1965;24.10.2016;7.95;;;;57273
detail_1966;27.09.2012;5.1;;;;57279
detail_1967;30.10.2014;474.4;;;;57214
detail_1968;12.12.2018;4.08;;;;57567
detail_1969;28.06.2013;18.48;;;;57308
detail_1970;17.04.2020;5.3;;;;57395
detail_1971;28.01.2016;86.02;;;;57458
detail_1972;04.11.2014;23.1;;;;57321
detail_1973;24.06.2019;13.02;;;;57502
detail_1974;14.09.2013;24.96;;;;57382
detail_1975;02.06.2016;74.52;;;;57429
detail_1976;23.05.2016;2.97;;;;57537
detail_1977;24.09.2015;15.12;;;;57623
detail_1978;04.05.2017;7.8;;;;75854
detail_1979;29.03.2019;21.96;;;;57496
detail_1980;17.06.2016;20.25;;;;57666
detail_1981;21.06.2018;6.6;;;;60353
detail_1982;07.06.2014;14.85;;;;57744
detail_1983;26.06.2014;20.5;;;;57598
detail_1984;26.02.2021;81.25;;;;57598
detail_1985;24.03.2015;11.97;;;;57662
detail_1986;24.07.2020;11.4;;;;57972
detail_1987;15.03.2019;4.64;;;;57683
detail_1988;03.09.2014;28.35;;;;57963
detail_1989;22.11.2012;14.5;;;;57669
detail_1990;31.03.2015;101.49;;;;57668
detail_1991;10.10.2018;3.05;;;;57757
detail_1992;31.12.2012;13.72;;;;57943
detail_1993;17.12.2018;21.6;;;;57841
detail_1994;14.12.2021;0.08;;;;57841
detail_1995;23.06.2014;3.5;;;;57920
detail_1996;26.09.2015;13.77;;;;58096
detail_1997;06.11.2013;3.24;;;;58077
detail_1998;12.12.2019;3.7;;;;58046
detail_1999;17.07.2019;30.69;;;;58302
detail_2000;08.09.2015;7.85;;;;60439
detail_2001;30.10.2018;7.04;;;;58354
detail_2002;31.10.2013;27;;;;58374
detail_2003;26.03.2015;6.14;;;;58199
detail_2004;15.06.2017;6.54;;;;58211
detail_2005;20.02.2020;3.41;;;;58730
detail_2006;10.12.2015;7.35;;;;58532
detail_2007;23.12.2020;95.1;;;;58307
detail_2008;20.04.2020;11.1;;;;58410
detail_2009;06.12.2017;10.62;;;;58421
detail_2010;19.05.2014;2.07;;;;59054
detail_2011;20.12.2012;10.4;;;;59373
detail_2012;16.11.2016;8.12;;;;58503
detail_2013;19.12.2017;6.86;;;;65329
detail_2014;30.03.2020;4.65;;;;58397
detail_2015;31.03.2015;5.7;;;;59480
detail_2016;30.03.2015;72.8;;;;58550
detail_2017;30.06.2017;3.6;;;;59034
detail_2018;30.09.2014;24.25;;;;58500
detail_2019;19.12.2014;85.8;;;;58617
detail_2020;24.03.2015;39;;;;58609
detail_2021;13.08.2013;11.99;;;;58715
detail_2022;04.11.2014;14;;;;58651
detail_2023;04.12.2013;36;;;;58657
detail_2024;15.02.2016;54.4;;;;58719
detail_2025;11.12.2013;96.02;;;;58805
detail_2026;18.10.2021;15.75;;;;58805
detail_2027;19.09.2015;41.31;;;;58805
detail_2028;04.06.2020;3.58;;;;58691
detail_2029;28.09.2012;35.28;;;;65020
detail_2030;20.12.2013;31.2;;;;58859
detail_2031;16.04.2015;3.63;;;;61238
detail_2032;25.07.2013;6.5;;;;58747
detail_2033;06.05.2013;4.62;;;;58830
detail_2034;08.12.2015;59.28;;;;58786
detail_2035;19.03.2015;216.84;;;;58867
detail_2036;21.02.2017;5.3;;;;59039
detail_2037;25.11.2012;1.28;;;;59039
detail_2038;28.01.2020;58.59;;;;58835
detail_2039;24.05.2017;7.95;;;;59708
detail_2040;01.09.2018;6.63;;;;59708
detail_2041;08.10.2013;6;;;;59030
detail_2042;11.10.2019;11.29;;;;59015
detail_2043;08.01.2015;152.88;;;;59194
detail_2044;02.08.2017;6.38;;;;59366
detail_2045;20.04.2016;7.85;;;;59470
detail_2046;26.11.2020;51.45;;;;59053
detail_2047;23.01.2020;9.36;;;;59042
detail_2048;24.06.2019;5.52;;;;59507
detail_2049;06.03.2014;7.02;;;;59178
detail_2050;21.09.2015;79.82;;;;59228
detail_2051;30.08.2017;0.78;;;;59228
detail_2052;26.03.2015;4.56;;;;59433
detail_2053;30.04.2013;2.08;;;;59433
detail_2054;27.11.2020;44.16;;;;59530
detail_2055;08.12.2017;14.25;;;;59205
detail_2056;27.09.2013;155;;;;59138
detail_2057;29.03.2016;3;;;;59293
detail_2058;22.12.2015;33.2;;;;59157
detail_2059;25.03.2016;12.85;;;;59157
detail_2060;26.03.2015;256.88;;;;59501
detail_2061;28.10.2013;30.61;;;;59349
detail_2062;20.12.2012;6;;;;59483
detail_2063;15.12.2012;58.65;;;;61184
detail_2064;18.06.2020;7.15;;;;59331
detail_2065;14.01.2021;28.5;;;;60705
detail_2066;28.05.2013;1.8;;;;59673
detail_2067;06.07.2017;2.75;;;;59406
detail_2068;03.12.2013;3.98;;;;59461
detail_2069;21.10.2022;0.83;;;;59560
detail_2070;13.12.2016;2;;;;59622
detail_2071;24.09.2015;418.6;;;;59472
detail_2072;14.01.2020;27.9;;;;59472
detail_2073;22.05.2014;3.36;;;;59735
detail_2074;31.03.2017;42.92;;;;59581
detail_2075;26.03.2013;9.69;;;;59683
detail_2076;12.07.2013;4;;;;59642
detail_2077;09.10.2020;194.48;;;;59722
detail_2078;23.03.2015;18.36;;;;65391
detail_2079;28.07.2015;12.38;;;;59785
detail_2080;19.04.2013;38.74;;;;60011
detail_2081;22.07.2019;3.72;;;;59803
detail_2082;23.12.2014;125.32;;;;59969
detail_2083;23.05.2014;216.84;;;;64952
detail_2084;24.06.2013;14.03;;;;59914
detail_2085;20.12.2013;143;;;;59872
detail_2086;06.12.2013;20.4;;;;60588
detail_2087;01.06.2014;2.12;;;;59910
detail_2088;20.11.2020;1.59;;;;59938
detail_2089;25.07.2016;5.04;;;;59937
detail_2090;26.11.2018;3.42;;;;60355
detail_2091;04.07.2019;2.79;;;;59984
detail_2092;24.07.2018;5.1;;;;60046
detail_2093;27.05.2013;9.88;;;;60173
detail_2094;25.03.2015;10.92;;;;60173
detail_2095;17.04.2013;2.75;;;;60266
detail_2096;29.11.2018;6.1;;;;60224
detail_2097;04.06.2019;9.84;;;;60302
detail_2098;11.03.2013;1362.92;;;;58882
detail_2099;23.12.2015;71.82;;;;58962
detail_2100;22.03.2013;6;;;;58955
detail_2101;04.07.2014;1.77;;;;58945
detail_2102;19.08.2015;1.4;;;;58945
detail_2103;06.01.2015;48.1;;;;58958
detail_2104;09.08.2013;41.31;;;;58958
detail_2105;23.03.2015;4.85;;;;58927
detail_2106;01.10.2015;2.6;;;;58919
detail_2107;24.10.2016;3.36;;;;83420
detail_2108;24.05.2017;0.65;;;;60380
detail_2109;19.10.2018;58.8;;;;60661
detail_2110;12.12.2012;23.37;;;;60524
detail_2111;14.03.2018;34.02;;;;60841
detail_2112;26.03.2015;106.59;;;;60415
detail_2113;07.06.2013;63.2;;;;60315
detail_2114;30.09.2015;219.6;;;;60315
detail_2115;27.04.2014;3.63;;;;67863
detail_2116;09.11.2015;5.4;;;;60519
detail_2117;14.08.2014;2.75;;;;60519
detail_2118;16.06.2017;2.9;;;;60441
detail_2119;31.01.2018;3.72;;;;60441
detail_2120;14.08.2019;14.82;;;;60557
detail_2121;25.02.2015;12.51;;;;60673
detail_2122;28.08.2014;15.75;;;;60522
detail_2123;26.02.2013;1.67;;;;78641
detail_2124;14.04.2016;19.95;;;;60685
detail_2125;12.06.2013;3.24;;;;60665
detail_2126;12.04.2019;4.96;;;;60633
detail_2127;16.04.2021;8.14;;;;60683
detail_2128;14.09.2015;2.57;;;;60721
detail_2129;05.12.2014;4.92;;;;60721
detail_2130;25.10.2013;184.44;;;;60941
detail_2131;24.01.2020;5.4;;;;60843
detail_2132;24.09.2015;5.72;;;;60720
detail_2133;11.01.2017;19;;;;60820
detail_2134;19.11.2014;40.02;;;;60798
detail_2135;27.11.2013;114.56;;;;67100
detail_2136;18.08.2017;45.14;;;;67100
detail_2137;17.12.2013;7.5;;;;60881
detail_2138;15.05.2020;6.21;;;;60924
detail_2139;07.05.2019;5.22;;;;60956
detail_2140;10.09.2020;11.16;;;;60954
detail_2141;06.09.2013;3.12;;;;60977
detail_2142;30.04.2015;13.5;;;;61032
detail_2143;07.06.2017;21.84;;;;62908
detail_2144;25.04.2013;3.92;;;;61355
detail_2145;16.12.2020;241.06;;;;61100
detail_2146;05.09.2013;9.36;;;;62500
detail_2147;21.11.2016;9.88;;;;61409
detail_2148;31.12.2015;65.4;;;;62713
detail_2149;09.01.2015;100.72;;;;62713
detail_2150;26.06.2015;135.2;;;;61294
detail_2151;15.06.2013;114.66;;;;61294
detail_2152;11.03.2015;151.2;;;;61294
detail_2153;16.02.2017;14.58;;;;61281
detail_2154;19.06.2015;62.54;;;;61515
detail_2155;15.09.2015;12.95;;;;61351
detail_2156;28.03.2015;17.68;;;;61455
detail_2157;21.01.2014;15.75;;;;61455
detail_2158;02.03.2015;220.22;;;;61547
detail_2159;31.03.2017;336.01;;;;61547
detail_2160;28.03.2014;25.44;;;;61524
detail_2161;29.11.2013;17.64;;;;61544
detail_2162;10.10.2013;1.47;;;;61659
detail_2163;20.11.2018;6.48;;;;61832
detail_2164;30.05.2018;6.37;;;;61811
detail_2165;30.12.2013;2.16;;;;61863
detail_2166;26.09.2016;11;;;;62035
detail_2167;19.09.2016;51.15;;;;62041
detail_2168;30.08.2013;118.32;;;;62281
detail_2169;15.06.2016;155.52;;;;62281
detail_2170;15.05.2019;6.27;;;;69879
detail_2171;12.12.2014;7.2;;;;61980
detail_2172;24.02.2017;11.7;;;;62129
detail_2173;22.12.2015;13;;;;62084
detail_2174;27.05.2020;3.84;;;;62051
detail_2175;30.03.2015;10.08;;;;62308
detail_2176;18.11.2020;19.8;;;;62103
detail_2177;02.09.2016;148.46;;;;62122
detail_2178;21.08.2015;2.35;;;;62282
detail_2179;28.06.2013;1.75;;;;62183
detail_2180;02.12.2014;2.28;;;;62659
detail_2181;14.07.2015;2;;;;62659
detail_2182;13.08.2015;4.16;;;;62293
detail_2183;15.11.2016;12.98;;;;62221
detail_2184;23.12.2013;10.8;;;;62917
detail_2185;08.12.2014;180;;;;62389
detail_2186;08.11.2013;7.6;;;;62791
detail_2187;25.05.2017;12.26;;;;62614
detail_2188;06.03.2015;102.56;;;;63037
detail_2189;23.04.2020;6.6;;;;62826
detail_2190;26.06.2014;45.94;;;;62506
detail_2191;18.08.2020;11.2;;;;62469
detail_2192;20.09.2016;48.6;;;;62600
detail_2193;30.03.2017;73.53;;;;62750
detail_2194;14.02.2020;2.82;;;;64961
detail_2195;27.05.2021;6.89;;;;62912
detail_2196;15.07.2015;8.26;;;;62755
detail_2197;14.11.2014;2.13;;;;62755
detail_2198;29.05.2019;4.55;;;;62817
detail_2199;23.06.2016;16.5;;;;62766
detail_2200;27.11.2015;115.64;;;;62916
detail_2201;15.03.2012;5.33;;;;63109
detail_2202;20.12.2018;12;;;;63002
detail_2203;21.06.2023;13;;;;63522
detail_2204;21.06.2023;13;;;;63522
detail_2205;18.03.2016;56.05;;;;63025
detail_2206;15.02.2016;7.92;;;;63380
detail_2207;28.08.2015;3;;;;63015
detail_2208;15.09.2014;2.48;;;;63015
detail_2209;14.11.2018;11.51;;;;63110
detail_2210;31.05.2016;8.35;;;;63216
detail_2211;29.03.2018;11.69;;;;63261
detail_2212;16.09.2020;4.45;;;;64096
detail_2213;30.03.2015;62.4;;;;63610
detail_2214;29.04.2016;6.44;;;;63961
detail_2215;08.07.2015;4.5;;;;63552
detail_2216;25.08.2020;4.08;;;;63386
detail_2217;11.07.2015;18.36;;;;63381
detail_2218;30.12.2013;48.88;;;;63622
detail_2219;25.06.2015;40.43;;;;63574
detail_2220;13.12.2017;18.29;;;;63569
detail_2221;01.12.2015;51.29;;;;63535
detail_2222;17.12.2013;1.04;;;;63662
detail_2223;21.11.2014;8.75;;;;64296
detail_2224;14.11.2016;19.76;;;;64269
detail_2225;21.09.2017;280.11;;;;63786
detail_2226;27.07.2021;23.76;;;;64007
detail_2227;08.09.2015;104.69;;;;63645
detail_2228;18.03.2015;173.71;;;;63953
detail_2229;22.12.2014;24.7;;;;63997
detail_2230;14.10.2020;9.3;;;;63818
detail_2231;29.09.2015;6.24;;;;63968
detail_2232;27.03.2015;18.87;;;;63804
detail_2233;05.11.2013;2.06;;;;64589
detail_2234;13.12.2017;27.3;;;;63862
detail_2235;16.07.2014;9.54;;;;63960
detail_2236;22.03.2014;30.16;;;;63945
detail_2237;13.06.2013;14.82;;;;64053
detail_2238;10.01.2018;4.5;;;;64255
detail_2239;31.03.2017;13.5;;;;64255
detail_2240;24.02.2015;146.55;;;;64313
detail_2241;19.01.2021;2.97;;;;64298
detail_2242;11.08.2016;6.89;;;;70782
detail_2243;12.08.2015;24.12;;;;64336
detail_2244;03.03.2022;165.65;;;;64340
detail_2245;31.12.2021;303.35;;;;64340
detail_2246;06.11.2015;4.07;;;;64391
detail_2247;23.03.2017;3.48;;;;64632
detail_2248;29.06.2017;4.72;;;;65497
detail_2249;29.09.2015;34.45;;;;64445
detail_2250;31.07.2013;7.75;;;;64706
detail_2251;29.04.2015;0.54;;;;65115
detail_2252;27.03.2020;47.75;;;;74833
detail_2253;18.03.2020;17.28;;;;74828
detail_2254;08.11.2016;747.04;;;;64593
detail_2255;10.04.2019;74.4;;;;64506
detail_2256;20.08.2015;26;;;;64508
detail_2257;20.12.2017;72.8;;;;64503
detail_2258;18.09.2015;122.98;;;;64607
detail_2259;23.09.2015;276.64;;;;64561
detail_2260;09.03.2016;4.85;;;;64525
detail_2261;28.10.2020;7.68;;;;64679
detail_2262;24.02.2015;6.63;;;;65142
detail_2263;03.04.2014;7.25;;;;64710
detail_2264;12.07.2019;9.6;;;;64621
detail_2265;20.11.2020;48.75;;;;64724
detail_2266;22.03.2016;137.94;;;;67522
detail_2267;10.01.2021;116.8;;;;65028
detail_2268;10.01.2021;116.8;;;;65028
detail_2269;11.07.2014;10.97;;;;64702
detail_2270;27.05.2017;18.59;;;;65029
detail_2271;09.10.2014;6.56;;;;64818
detail_2272;12.11.2014;7.85;;;;65045
detail_2273;16.12.2013;66.5;;;;64912
detail_2274;13.12.2013;12.72;;;;64817
detail_2275;07.03.2018;20.52;;;;65610
detail_2276;20.05.2020;7.13;;;;64815
detail_2277;13.08.2014;2.07;;;;65128
detail_2278;27.08.2016;125.97;;;;65537
detail_2279;02.04.2013;5.46;;;;65040
detail_2280;18.12.2013;6.56;;;;65929
detail_2281;18.03.2015;6.5;;;;65182
detail_2282;11.12.2018;301.8;;;;65172
detail_2283;16.12.2013;9.07;;;;65251
detail_2284;21.02.2020;25.62;;;;66058
detail_2285;20.03.2020;50.63;;;;66058
detail_2286;07.12.2016;19.38;;;;65301
detail_2287;05.05.2022;0.33;;;;65431
detail_2288;03.05.2013;2.92;;;;65433
detail_2289;24.06.2020;3.47;;;;65433
detail_2290;12.07.2016;3.27;;;;65389
detail_2291;23.07.2018;1.46;;;;65410
detail_2292;10.05.2016;21.42;;;;65392
detail_2293;24.06.2015;64.98;;;;65674
detail_2294;04.08.2014;53.82;;;;65539
detail_2295;14.04.2016;6.12;;;;65708
detail_2296;25.11.2019;5.94;;;;65636
detail_2297;11.12.2015;14.04;;;;65550
detail_2298;01.07.2014;9.36;;;;65611
detail_2299;13.09.2014;13.8;;;;65822
detail_2300;29.09.2015;124.54;;;;65788
detail_2301;30.01.2018;5.87;;;;76139
detail_2302;08.11.2019;36.98;;;;65743
detail_2303;02.03.2020;9;;;;65768
detail_2304;22.10.2020;91.12;;;;65795
detail_2305;27.03.2015;141.78;;;;65795
detail_2306;23.05.2016;41.4;;;;65795
detail_2307;16.08.2019;117.8;;;;69371
detail_2308;18.07.2017;5.4;;;;65789
detail_2309;25.09.2015;3.24;;;;65821
detail_2310;11.03.2016;1.23;;;;65809
detail_2311;14.04.2017;47;;;;65897
detail_2312;07.10.2014;72.9;;;;65866
detail_2313;20.12.2019;110.5;;;;65866
detail_2314;29.09.2015;186.06;;;;65974
detail_2315;23.08.2019;118.3;;;;66278
detail_2316;10.09.2019;85.8;;;;66278
detail_2317;21.06.2018;65.98;;;;66278
detail_2318;04.07.2013;3.96;;;;66023
detail_2319;20.06.2017;57.75;;;;66057
detail_2320;11.08.2020;11.78;;;;66093
detail_2321;01.12.2016;14.58;;;;66164
detail_2322;20.11.2014;224.91;;;;66466
detail_2323;13.02.2014;5.3;;;;66436
detail_2324;23.03.2015;5.67;;;;66436
detail_2325;31.03.2016;8.1;;;;66882
detail_2326;27.11.2013;1.34;;;;66177
detail_2327;24.10.2016;2.12;;;;66325
detail_2328;16.01.2020;3.02;;;;66325
detail_2329;18.09.2020;138.24;;;;66323
detail_2330;18.06.2014;2.04;;;;66339
detail_2331;08.11.2017;4.02;;;;66584
detail_2332;04.03.2021;7.92;;;;66363
detail_2333;01.05.2014;1.06;;;;66283
detail_2334;17.04.2020;9.92;;;;66291
detail_2335;11.03.2016;21.38;;;;66385
detail_2336;16.05.2017;7.7;;;;66888
detail_2337;24.09.2015;3.79;;;;66888
detail_2338;18.09.2014;5.04;;;;66566
detail_2339;13.02.2015;40.04;;;;66626
detail_2340;12.12.2017;25.52;;;;66538
detail_2341;22.07.2016;15.12;;;;66563
detail_2342;21.05.2014;0.39;;;;66591
detail_2343;18.12.2014;46.31;;;;67065
detail_2344;11.04.2013;64.26;;;;67065
detail_2345;02.08.2018;2.79;;;;66722
detail_2346;23.12.2013;13.26;;;;66687
detail_2347;13.07.2016;71.76;;;;67232
detail_2348;30.11.2016;45.9;;;;66795
detail_2349;20.05.2014;68.12;;;;66900
detail_2350;29.03.2018;14.37;;;;68759
detail_2351;12.04.2017;2.01;;;;67150
detail_2352;18.01.2017;13.52;;;;66822
detail_2353;10.07.2018;21.6;;;;66972
detail_2354;04.07.2019;2.84;;;;67115
detail_2355;29.09.2015;74.88;;;;67114
detail_2356;15.11.2013;7.65;;;;67138
detail_2357;13.07.2017;3.15;;;;67035
detail_2358;29.09.2014;119.34;;;;67217
detail_2359;23.08.2019;156.24;;;;67217
detail_2360;11.08.2020;3.55;;;;67137
detail_2361;29.05.2024;0.13;;;;67059
detail_2362;28.03.2014;2.65;;;;67173
detail_2363;11.07.2018;52.44;;;;67136
detail_2364;06.06.2014;4.94;;;;67068
detail_2365;03.09.2015;2.85;;;;67252
detail_2366;25.03.2015;5;;;;67252
detail_2367;05.06.2020;4.3;;;;67305
detail_2368;13.06.2019;7.32;;;;67791
detail_2369;06.09.2017;5.31;;;;68217
detail_2370;31.05.2020;6.93;;;;68217
detail_2371;14.06.2014;2.12;;;;67788
detail_2372;26.03.2020;17.28;;;;68184
detail_2373;27.11.2017;33.95;;;;67838
detail_2374;08.11.2014;1.06;;;;67607
detail_2375;26.03.2015;75;;;;67662
detail_2376;02.11.2016;3.36;;;;67710
detail_2377;29.08.2013;34.32;;;;67958
detail_2378;13.08.2013;37.7;;;;67958
detail_2379;06.03.2014;34.32;;;;67958
detail_2380;31.10.2014;10.5;;;;67815
detail_2381;07.03.2020;987.35;;;;68579
detail_2382;22.05.2014;4.59;;;;67804
detail_2383;13.08.2019;535.68;;;;68366
detail_2384;13.08.2019;71.78;;;;68366
detail_2385;30.06.2020;24.78;;;;68006
detail_2386;26.08.2020;15.3;;;;89481
detail_2387;16.10.2018;11.8;;;;89481
detail_2388;14.09.2015;7.95;;;;67981
detail_2389;17.02.2019;6.03;;;;68046
detail_2390;12.07.2019;9.9;;;;68364
detail_2391;20.12.2013;3;;;;68097
detail_2392;05.02.2021;2.52;;;;68289
detail_2393;01.10.2018;9.44;;;;68336
detail_2394;14.12.2018;80.46;;;;68258
detail_2395;18.08.2017;1;;;;68758
detail_2396;30.03.2012;3.04;;;;68748
detail_2397;29.04.2013;0.19;;;;68748
detail_2398;29.04.2013;3.76;;;;68748
detail_2399;16.12.2014;3.24;;;;68107
detail_2400;27.03.2020;5.4;;;;68155
detail_2401;27.06.2014;2.3;;;;68296
detail_2402;31.03.2015;8.4;;;;68516
detail_2403;16.09.2016;8.48;;;;69352
detail_2404;19.12.2013;30.6;;;;73769
detail_2405;25.08.2020;60.48;;;;68402
detail_2406;25.01.2016;44.72;;;;68502
detail_2407;09.03.2016;3.47;;;;68371
detail_2408;21.07.2015;3.75;;;;69134
detail_2409;15.08.2016;3.64;;;;68873
detail_2410;22.10.2020;8.8;;;;68598
detail_2411;25.07.2014;6;;;;68590
detail_2412;31.10.2017;5.8;;;;68732
detail_2413;04.09.2013;3.18;;;;68609
detail_2414;31.08.2018;15.6;;;;68668
detail_2415;14.02.2014;39.27;;;;68761
detail_2416;23.06.2021;101.64;;;;68744
detail_2417;18.05.2015;1.56;;;;68857
detail_2418;23.01.2017;124.8;;;;68861
detail_2419;30.03.2015;124.44;;;;68782
detail_2420;04.01.2016;13.77;;;;68797
detail_2421;04.06.2019;62.22;;;;69146
detail_2422;21.07.2015;16.26;;;;68900
detail_2423;27.03.2015;1.53;;;;68952
detail_2424;16.09.2016;148.5;;;;69052
detail_2425;23.06.2015;5.4;;;;68995
detail_2426;10.06.2014;4.08;;;;68995
detail_2427;04.08.2016;71.5;;;;68981
detail_2428;01.10.2014;3.8;;;;68992
detail_2429;12.01.2016;9.88;;;;69045
detail_2430;28.02.2020;7.2;;;;69121
detail_2431;07.08.2014;36.38;;;;69256
detail_2432;02.11.2013;8.37;;;;69132
detail_2433;17.07.2019;50.07;;;;69404
detail_2434;04.09.2017;24.44;;;;77434
detail_2435;04.09.2017;0.2;;;;77434
detail_2436;30.09.2016;5.18;;;;69213
detail_2437;20.05.2014;0.24;;;;69213
detail_2438;29.03.2019;8.4;;;;69074
detail_2439;27.11.2018;10.05;;;;86622
detail_2440;30.09.2018;19.2;;;;69175
detail_2441;17.09.2020;86.13;;;;69358
detail_2442;29.09.2017;17.62;;;;69855
detail_2443;30.10.2015;3.3;;;;69380
detail_2444;10.06.2014;3.06;;;;69380
detail_2445;10.12.2014;3.12;;;;71073
detail_2446;24.04.2019;3.47;;;;71073
detail_2447;07.12.2015;10.8;;;;69766
detail_2448;15.01.2019;4.8;;;;69480
detail_2449;25.01.2017;5.76;;;;69492
detail_2450;01.07.2020;920;;;;69728
detail_2451;28.04.2014;73.84;;;;69728
detail_2452;27.08.2014;3;;;;69596
detail_2453;10.06.2015;4.4;;;;71260
detail_2454;14.01.2015;4.32;;;;69598
detail_2455;13.10.2014;28.98;;;;69744
detail_2456;07.09.2016;2.88;;;;69745
detail_2457;24.07.2014;48.29;;;;69820
detail_2458;03.07.2017;8.12;;;;70010
detail_2459;14.05.2020;27.54;;;;69893
detail_2460;30.10.2014;10.2;;;;70000
detail_2461;05.06.2014;61.2;;;;69998
detail_2462;26.04.2016;18.36;;;;69943
detail_2463;09.07.2019;4.8;;;;71346
detail_2464;23.05.2015;7.8;;;;69974
detail_2465;26.07.2019;18.9;;;;69985
detail_2466;10.03.2015;9;;;;70021
detail_2467;25.04.2014;3.51;;;;69947
detail_2468;20.01.2014;66.3;;;;70441
detail_2469;17.10.2019;39.6;;;;70054
detail_2470;31.03.2018;32.03;;;;70054
detail_2471;29.03.2018;442.8;;;;70880
detail_2472;07.10.2020;120.36;;;;70111
detail_2473;09.03.2021;21.6;;;;70200
detail_2474;14.09.2015;38.48;;;;70224
detail_2475;18.12.2013;23.29;;;;70203
detail_2476;13.03.2014;1;;;;70212
detail_2477;30.10.2014;2.16;;;;70282
