year;nrElcom;nomEw;link;tarif1;tarif2;tarif3;explText;counterCost;loadCurveCost;nbrPowerCat;power1;energy1;eco1;energyAuto1;ecoAuto1;power2;energy2;eco2;energyAuto2;ecoAuto2;power3;energy3;eco3;energyAuto3;ecoAuto3;power4;htnt;stwt;ecoIncl;autot;energy1_bfe;energy1_ht;energy1_nt;energy1_wht;energy1_wnt;energyAuto1_bfe;energyAuto1_ht;energyAuto1_nt;energyAuto1_wht;energyAuto1_wnt;energy2_bfe;energy2_ht;energy2_nt;energy2_wht;energy2_wnt;energyAuto2_bfe;energyAuto2_ht;energyAuto2_nt;energyAuto2_wht;energyAuto2_wnt;energy3_bfe;energy3_ht;energy3_nt;energy3_wht;energy3_wnt;energyAuto3_bfe;energyAuto3_ht;energyAuto3_nt;energyAuto3_wht;energyAuto3_wnt;ht_mofr_on;ht_mofr_off;ht_sa_on;ht_sa_off;ht_su_on;ht_su_off;neg;neg_text;pos;pos_text;leist;leist_power;leist_tax
2018;484;Elektrizitätswerk Zermatt AG;http://www.ewzermatt.ch/;http://www.ewzermatt.ch/tarife-einspeisungen.html;;;;8;50;1;0;8;0;8;0;30;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;404;Elektrizitätswerk der Gemeinde Saas-Fee;https://www.3906.ch/aemter/5990;http://www.3906.ch/dl.php/de/5a97abe9483f4/Saas-Fee_Tarifblatter_2018.pdf;;;Ab 30 kWp wird die ökologischer Mehrwert (Herkunftsnachweise) auf Anfrage gekauft.;25;60;2;0;6.4;2;6.4;2;30;6.4;0;6.4;0;10000;;;;;;;;y;;;6.4;;;;;;;;;;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;569;Elektrizitätsversorgung Diepoldsau;https://www.diepoldsau.ch/;http://www.diepoldsau.ch/dl.php/de/5a30dba55c943/SVN18_-_Strompreise_fur_Privat-_und_Geschaftskunden_2018.pdf;;;;10.9;79;1;0;5;0;5;0;30;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;524;Energieversorgung Aegerten EVA;www.aegerten.ch;;;;;;;1;0;10;0;10;0;10000;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;340;Elektrizitätsversorgung Rupperswil;https://www.rupperswil.ch/publikationen;http://www.rupperswil.ch/dl.php/de/5b507fa7c0e3f/Stromtarife_2018_mit_MWST_7.7.pdf;;;;9.5;50;1;0;5.2;0;5.2;0;10000;;;;;;;;;;;;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;193;Elektra und Wasserkorporation Grub (SG);https://www.ewgrubsg.ch/elektra/;http://www.eggersriet.ch/dl.php/de/5acf1ae366d75/Tarif_2018_Elektra_und_Wasserkorporation_Grub_SG.pdf;;;;9.5;;1;0;6;0;6;0;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;423;Elektrizitätswerk der politischen Gemeinde Lommis;https://lestenergie.ch;http://lommis.ch/userfiles/Strom/Stromtarife_ab_01.01.2018.pdf;;;;11;50;1;0;6;0;6;0;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;225;Elektrizität- und Wasserwerk Sevelen;https://www.ew-sevelen.ch/;;;;;10;;1;0;6.5;0;6.5;0;10000;;;;;;;;;;;y;;;;;7.25;4.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;0;0;0;0;;;;;;;
2018;83;Technische Betriebe Seon;https://www.tbseon.ch/;https://www.tbseon.ch/images/TBSeon/Dokumente/Strom/Produkte_Preise/Stromproduktion_2018.pdf;;;;15;50;1;0;6.05;0;6.05;0;10000;;;;;;;;;;;y;;;;;6.5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;0;0;0;0;;;;;;;
2019;415;Elektrizitätswerk der Gemeinde Törbel;https://www.toerbel.ch/gemeinde/meta/startseite;https://www.toerbel.ch/gemeinde/online-schalter/reglemente-und-tarife;;;;;;1;0;5.9;2;5.9;2;10000;;;;;;;;;;;;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;752;Technische Betriebe Oberentfelden;https://www.oberentfelden.ch/online-schalter?field_abteilung_target_id=8&field_kategorie_target_id=All;https://www.oberentfelden.ch/sites/default/files/2018-12/Entsch%C3%A4digung%20f%C3%BCr%20R%C3%BCckspeisung%20von%20Solarenergie%20Tarifplatt%20ab%201.%20Januar%202019.pdf;;;;7.5;;1;0;5.5;0;5.5;0;150;;;;;;;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;549;EW Lachen AG;https://www.ewlachen.ch;http://www.ewlachen.ch/elektrizitaet;;;Es wird in der Regel der Energietarif EMN 50 vergütet.;;;1;0;6.94;0;6.94;0;10000;;;;;;;;;;;y;;;;;7.28;5.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;804;Elektrizitäts- und Wasserwerk Wettingen;https://www.energiewettingen.ch/;http://www.ewwag.ch/dl.php/de/5bc8311c41f32/Rcklieferung_19.pdf;;;;8.5;50;1;0;5.8;0;5.8;0;10000;;;;;;;;;;;y;;;;;6;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;806;Elektra-Genossenschaft Beinwil;https://www.elektra-beinwil.ch/;https://www.elektra-beinwil.ch/sites/default/files/PV%20Energie%202019.pdf;;;;0;50;1;0;4.53;0;4.53;0;10000;;;;;;;;;;;y;;;;;4.73;3.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;308;Elektrizitätsversorgung Felben-Wellhausen;https://www.felben-wellhausen.ch;http://www.felben-wellhausen.ch/documents/EW-Tarife_2019.pdf;;;Bei diesen Angaben handelt es sich um den Rückliefertarif für Haushalte/Kleingewerbe. Als Rückliefertarif gilt der jeweilige Hochtarif der Tarifgruppe. ;10;;1;0;7.4;0;7.4;0;10000;;;;;;;;;;;;;;;;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;232;Elektrizitäts - Genossenschaft Mülligen;https://egm-strom.ch/;http://www.elektrizitaet-muelligen.ch/domains/e-g-m_ch/data/free_docs/egm_ruecklieferung_19.pdf;;;Der  ökologischer  Mehrwert in  Form  von  Herkunftsnachweisenaus  erneuerbaren  Energie (Wasserkraft, Sonne, Biomasse, Wind) bis 150‘000 kWh/Jahr, produziert in Mülligen wird bei Abtretung an die egm mit 5.00Rp. vergütet.Grössere Mengen werden separat offeriert.;4.5;;1;0;5.86;5;5.86;5;150;;;;;;;;;;;y;;;;;6.1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;326;Elektrizitätsversorgung Mörschwil;https://www.moerschwil.ch/de/verwaltung/aemter/?amt_id=7345;http://www.moerschwil.ch/dl.php/de/5c1a5b2f74cde/Preisblatt_2019_Ruckliefertarif.pdf;;;;8.5;20;2;0;8;4;8;4;30;8;0;8;0;10000;;;;;;;;y;;;8;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;385;Elektrizitätswerk der Gemeinde Hohentannen;https://www.hohentannen.ch;http://www.hohentannen.ch/verwaltung/technische-betriebe/versorgung-strom.html;;;;;;3;0;4.2;0;4.2;0;3;4.2;7;4.2;7;30;4.2;0;4.2;0;10000;;;;;;4.2;;;;;;;;;;4.2;;;;;;;;;;4.2;;;;;;;;;;;;;;;;;;;;;
2019;167;Elektra Niederbüren;https://niederbueren.ch/werke-und-entsorgung/elektra/;http://www.niederbueren.ch/documents/Rueckliefertarif_2019.pdf;;;;10;40;3;0;4;0;4;0;2;4;2;4;2;30;4;2;4;2;10000;;;;;;4;;;;;;;;;;4;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;
2019;482;Elektrizitätswerk Wohlenschwil;https://www.wohlenschwil.ch/verwaltung/elektrizitaetsversorgung/;https://www.wohlenschwil.ch/fileadmin/00_website/PDF-Liste/Verwaltung/Elektrizitaetsversorgung/Tarif-_und_Gebuehrenordnung_2019.pdf;;;;10;50;1;0;5.43;0;5.43;0;100;;;;;;;;;;;y;;;;;5.8;4.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;560;EWL Genossenschaft Lauterbrunnen;https://www.ewl.ch/;https://www.ewl.ch/media/filer/2018/stromprodukte_rucklieferungen_2019.pdf;;;;15.5;79;1;0;7.5;0;7.5;0;10000;;;;;;;;;;;;;;;;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;256;Elektra Böttstein;https://www.elektra-boettstein.ch/;http://www.elektra-boettstein.ch/wp-content/uploads/2018/09/Tarif-RL-19-1.pdf;;;;12.7;50;1;0;5.87;0;5.87;0;10000;;;;;;;;;;;y;;;;;6.27;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;7;13;0;0;;;;;;;
2019;641;Ovra electrica Medel;https://www.medel.ch/ovra-electrica-medel/cuntegn/actual/;https://www.medel.ch/fileadmin/user_upload/PDF/OEM/Fotovoltaikanlagen.pdf;;;Die Vergütung entspricht dem Energietarif H4 – 8%.;20;;1;0;6.63;0;6.63;0;10000;;;;;;;;;;;;;;;;6.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;75;Einwohnergemeinde Biglen;https://www.biglen.ch/de/verwaltung/abteilungen/13_elektrizit%C3%A4tsversorgung;http://www.biglen.ch/artikel/1907/Verwaltung/Bauverwaltung/Elektrizit%C3%A4tsversorgung;;;;;;2;0;7.68;0;7.68;0;30;5.18;0;5.18;0;10000;;;;;;y;;;;;7.7;6.4;;;;;;;;;5.18;5.18;;;;;;;;;;;;;;;;;;7;21;7;21;7;21;;;;;;;
2019;737;Stadtwerke Gossau;https://www.stadtwerke-gossau.ch;http://www.stadtwerke-gossau.ch/de/produkte/strom/einspeiseverguetung/;;;;7;;1;0;12;0;12;0;30;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;127;Genossenschaft Elektra Ehrendingen;https://www.elektra-ehrendingen.ch/;https://docs.wixstatic.com/ugd/5ceed3_d168b8ec9cad42d99eae2ce2c6540dde.pdf;;;;;;1;0;4.94;0;4.94;0;10000;;;;;;;;;;;y;y;;;;4.88;3.59;6.35;4.51;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;260;Elektrizitätsgenossenschaft Gsteig;https://www.eg-gsteig.ch/;http://www.eg-gsteig.ch/wp-content/uploads/Energietarife_2019.pdf;;;Die Energievergütung richtet sich nach den gültigen Elektrizitätstarifen der Elektrizitätsgenossenschaft Gsteig. Die Vergütung beinhaltet nur die Energie ohne Netznutzung und anderen gesetzlichen Förderabgaben.;;;1;0;8.45;0;8.45;0;10000;;;;;;;;;;;y;;;;;8.5;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;21;7;21;7;21;;;;;;;
2019;312;Elektrizitätsversorgung Grosshöchstetten;https://www.engh-ag.ch;https://www.engh-ag.ch/preise;;;Die Vergütung des Herkunftsnachweises für Anlagen > 30 kVA wird individuell ausgehandelt.;10;75;2;0;5.06;5.2;5.06;5.2;30;5.06;0;5.06;0;10000;;;;;;;;;;;5.059;;;;;;;;;;5.059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;557;EWD Elektrizitätswerk Davos AG;https://www.ewd.ch;https://www.ewd.ch/strompreise;;;EWD vergütet für die Energie einen Preis entsprechend den tatsächlich eingesparten Kosten. Dieser beträgt im 2019 voraussichtlich 6.19 Rp/kWh.;18;50;1;0;6.19;5;6.19;5;10000;;;;;;;;;;;;;;;y;6.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;532;Energieversorgung Schänis AG;https://www.ev-schaenis.ch;https://www.ev-schaenis.ch/images/dokumente/strompreisprodukte-2019/Ruecklieferung_2019.pdf;;;;12;50;1;0;7.26;3.5;7.26;3.5;30;;;;;;;;;;;y;;;;;7.8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;0;0;0;0;;;;;;;
2019;731;SWG;https://www.swg.ch/de/;http://www.swg.ch/de-wAssets/docs/downloads/preise_energie/strom-2019/Strompreis-Ruecklieferung_2019.pdf;;; ;9;49;1;0;5;4;5;4;10000;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;192;Elektra Ufhusen;https://ufhusen.ch/verwaltung/elektra-ufhusen/;https://ufhusen.ch/files/Files/Dokumente/Elektra/01.01.2019.pdf;;;;;;1;0;6;0;6;0;10000;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;440;Elektrizitätswerk Herrliberg;https://www.herrliberg.ch;https://www.herrliberg.ch/public/upload/assets/593/Tarif_Energieerzeugungsanlagen_EEA_ab_01_01_2018.pdf;;;;10;60;1;0;4.5;0;4.5;0;10000;;;;;;;;;;;;;;;;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;249;EWD;https://www.ewd-derendingen.ch/;http://www.ewd-derendingen.ch/dl.php/de/5b83efa687d95/Preise_2019_Gebhren-_und_Tarifordnung_Elektrizitt.pdf;;;Der ökologische Mehrwert für Anlagen über 100 kVA wird nach Absprache vergütet.;;;2;0;7;1.5;7;1.5;100;5.5;0;5.5;0;10000;;;;;;;;;;;7;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;845;EW Surses;https://www.surses.ch/DE/verwaltung/ew.html;https://www.surses.ch/uploads/files/tarifblatt_2019_ew_surses-de.pdf;;;;10;50;1;0;8;0;8;0;10000;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;65;Dorfkorporation Mosnang;https://www.dk-mosnang.ch;http://www.dk-mosnang.ch/fileadmin/customer/assets/grp/dokumente/Ruecklieferungsvereinbarung_m._Tarifen_2019.pdf;;;;12.5;70;2;0;7.5;0;7.5;0;10;7.35;0;7.35;0;10000;;;;;;;;;;;7.5;;;;;;;;;;7.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;432;Elektrizitätswerk Fällanden;https://www.faellanden.ch/de/verwaltung/dienstleistungen/?dienst_id=4608;http://www.faellanden.ch/dl.php/de/5bcd7e9acdfd3/Werke_Tarif_-_und_Gebuehrenvorschriften_2019.pdf;;;;;;1;0;5.5;8;5.5;8;10000;;;;;;;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;734;Stadtverwaltung Nidau;https://www.nidau.ch/;https://www.nidau.ch/verwaltung/abteilungen/infrastruktur/eletrizitatsversorgung;;;;20;25;2;0;12.45;0;12.45;0;50;10;0;10;0;10000;;;;;;y;;y;;;12.5;10;;;;;;;;;10;10;;;;;;;;;;;;;;;;;;7;21;7;21;7;21;;;;;;;
2019;433;Elektrizitätswerk Fehraltorf;https://www.fehraltorf.ch/werke/elektrizitaetswerk/;http://www.fehraltorf.ch/werke/dokumente/dokumente/stromprodukte/tarifblatt_privatkunden_2019.pdf;;;;10;60;1;0;5.39;0;5.39;0;10000;;;;;;;;;;;;;;;;5.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;350;Elektrizitätsversorgung Steinach;https://steinach.ch/mobilitaet-umwelt-sicherheit/elektrizitaetsversorgung/;http://www.steinach.ch/de/umweltundmobilitaet/EnergieZukunft-Steinach/Foerdermassnahmen.php;;;;9;50;3;0;20;0;20;0;30;17.5;0;17.5;0;100;10;0;10;0;500;;;;;;20;;;;;;;;;;17.5;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;
2019;377;Elektrizitätswerk der Gemeinde Bergün;https://www.berguenfilisur.ch;https://www.berguenfilisur.ch/fileadmin/user_upload/EW_Berg%C3%BCn_Filisur_Tarife_2019.pdf;;; ;15;50;1;0;6.1;0;6.1;0;10000;;;;;;;;;;;;;;;;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;7;Alpen Energie;https://alpenenergie.swiss/;http://www.alpenenergie.ch/cmsfiles/rucklieferung_photovoltaik-anlagen_ab_01.01.2019.pdf;;;Vergütungen und Preise im 2018 unverändert.;16.2;73.3;2;0;5.4;0;5.4;0;30;4.3;0;4.3;0;10000;;;;;;;;;;;5.4;;;;;;;;;;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;537;EV Zeiningen;https://www.zeiningen.ch/dienstleistungen/86977;http://www.zeiningen.ch/pdf/2019-01-01-Elektrizitaetsversorgung-Zeiningen-Tarife-RL.pdf;;;;11.5;45;1;0;5.78;0;5.78;0;10000;;;;;;;;;;;y;;;;;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;19;7;13;0;0;;;;;;;
2019;797;Technische Betriebe Thal;http://www.thal.ch/de/techbetriebe/techdienste/;http://www.altenrhein.ch/dl.php/de/5bfbf95a5930e/PVA_2019_TBT.pdf;;;Bei PV-Anlagen mit Eigenverbrauchsregelung ist die Vergütung der Überschussenergie gleich der Verrechnung der bezogenen Energie im jeweiligen Tarif.;10;45;2;0;9;0;9;0;30;8;0;8;0;100;;;;;;;;;;;9;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;558;EWD Genossenschaft Elektrizitäts- und Wasserwerk;https://www.dozwil.ch/gemeinde/technische-werke.html;;;;;;;1;0;5.48;5;5.48;5;10000;;;;;;;;;;;;;;;;5.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;10;Arosa Energie;https://www.arosaenergie.ch;http://www.arosaenergie.ch/fileadmin/user_upload/customers/arosaenergie/Dokumente/Preise/Preisblatt_Ruecklieferung_1.11.2017_V2.pdf;;;Der neue Tarif gilt betreits ab dem 1.11.2017. Der effektive Tarif von Arosaenergie ist nicht abhängig von der Anlagenleistung, sondern degressiv in Funktion der Menge der produzierten Energie. Details sind dem Tarifblatt zu entnehmen.;9;50;3;0;11.29;0;11.29;0;8;8.52;0;8.52;0;22;6.14;0;6.14;0;10000;;y;y;;;10;;15;;;;;;;;8;;10;;;;;;;;5.5;;8;;;;;;;;;;;;;;;;;;;
2019;504;EnerCom Kirchberg AG;https://www.enercomag.ch/;https://www.enercomag.ch/wAssets/docs/Tarife-fuer-PV-Anlagen/Ruecklieferer-Tarife-2019.pdf;;;;8;42;2;0;6.5;0;6.5;0;100;5.5;0;5.5;0;10000;;;;;;;;;;;6.5;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;659;Provedimaint Electric Val Müstair;https://www.pemenergia.ch/;https://www.pemenergia.ch/fileadmin/user_upload/2_dokumente/tarife/pem_tarife_2019.pdf;;; ;20;85;1;0;5.5;3.16;5.5;3.16;10000;;;;;;;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;204;Elektra-Genossenschaft Arni-Islisberg;https://www.egai.ch/;http://www.egai.ch/einspeiseverguetung.htm;;;;10;20;1;0;5.02;0;5.02;0;30;;;;;;;;;;;y;;;;;5.2;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;457;Genossenschaft Elektrizitätswerk Räterschen EWR;https://www.ewraeterschen.ch/;http://ewr.ewraeterschen.ch/dateien/tarife_2019.pdf;;;;7.43;55.71;1;0;6.12;0;6.12;0;10000;;;;;;;;;;;y;;;;;6.3;5.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;471;Rhiienergie AG;https://www.rhiienergie.ch/;http://rhiienergie.ch/media/uploads/downloads/36965690/documents/tarifblatt-eigenverbrauch-2019.pdf;;;Für die ersten 30000 kWh pro Jahr wird der HKN abgenommen und vergütet.;8.6;;1;0;5.2;6.8;5.2;6.8;10000;;;;;;;;;;;;;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;786;WERKE Rheineck;https://www.rheineck.ch;http://www.rheineck.ch/dl.php/de/5be97537cf011/Rucklieferungsbediengungen_Energie_2019.pdf;;;;;;1;0;4.75;0;4.75;0;10000;;;;;;;;;;;;;;;;4.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;289;Elektrizitätsversorgung Benken SG;https://www.benken.ch;http://www.benken.ch/de/toolbar3/elektrizitaetsversorgung/araphotovoltaikanlage/;;;Rücklieferungen über 100 kWp werden nach Absprache mit der EVB vergütet.;8;50;1;0;5;0;5;0;100;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;200;Elektra Zihlschlacht-Riet;https://www.elektra-zihlschlacht-riet.ch;https://www.elektra-zihlschlacht-riet.ch/elektra-zihlschlacht-riet/energie-und-netzpreise/;;;;15.8;;1;0;5.56;0;5.56;0;30;;;;;;;;;;;;;;;;5.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;650;Politische Gemeinde Herdern;https://www.herdern.ch/verwaltung/werke-herdern/strom.html/90;http://www.herdern.ch/documents/Preisblatt_2019.pdf;;;;13.5;60;3;0;4.6;0;4.6;0;4;4.6;5;4.6;5;30;4.6;0;4.6;0;10000;;;;;;4.6;;;;;;;;;;4.6;;;;;;;;;;4.6;;;;;;;;;;;;;;;;;;;;;
2019;771;VED Visp Energie Dienste AG;https://www.ved.ch/;http://www.ved.ch/produkte-und-dienstleistungen/preise-tarife/files11/tarifblaetter-2019.pdf;;;Produktionsanlagen mit einer Leistung grösser 30 kWp: Vergütung des HKN auf Anfrage;7.5;25;1;0;5.72;2;5.72;2;10000;;;;;;;;;;;;y;;;;5.05;;7.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;612;Hydrantenkorporation & Elektraversorgung Schönengrund;https://www.schoenengrund.ch;;;;Das EW vergütet den gleichen Ansatz wie die KEV. Dieser beträgt ab dem 1.4.2019 10.0 Rp/kWh.;;;1;0;10;0;10;0;10000;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;364;Elektrizitätsverwaltung Staufen;https://www.staufen.ch;http://www.staufen.ch/documents/EWSTarife.pdf;;;;8;25;1;0;8.23;0;8.23;0;10000;;;;;;;;;;;y;;;;;8.5;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
2019;815;Elektra-Genossenschaft Homburg;https://www.eghomburg.ch/;http://www.eghomburg.ch/uploads/1/2/0/2/120244568/eg_homburg_tarife_2019_2.pdf;;;;15;50;1;0;8.5;0;8.5;0;10000;;;;;;;;;;;;;;;;8.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;517;Energie- und Wasserversorgung Ins;https://www.ins.ch/de/verwaltung/abteilungen/detail.php?i=5;https://www.ins.ch/de/verwaltung/reglemente/Gebuehrenverordnung-Stromeinspeisung.pdf;;;;9.5;74;1;0;5;4.5;5;4.5;10000;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;754;Technische Betriebe St. Margrethen;https://www.stmargrethen.ch/politik-verwaltung/verwaltung/abteilungen-aemter/technische-betriebe.html/226;https://www.egovcenter.ch/stmargrethen/dl.php/de/5b6c4fabb1584/Rckliefertarife_2019.pdf;;;Die HKN Abnahme gilt nur für 5 Jahre;5;30;2;0;4.5;4;4.5;4;30;4.5;0;4.5;0;10000;;;;;;;;;;;4.5;;;;;;;;;;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;585;Gemeindewerke Arth;https://gwa-energie.ch/;http://www.gw-arth.ch/dl.php/de/5b869ca75c4eb/Tarif_GWA_USP.pdf;;;Der Vergütungstarif von 10 Rp/kWh beinhaltet die Abgabe des HKN\'s.;8.5;52;1;0;10;0;10;0;10000;;;;;;;;;;;;;y;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;667;Regionalwerke AG Baden;https://www.regionalwerke.ch;https://www.regionalwerke.ch/fileadmin/seiteninhalt/Dokumente/Preislisten/Strom/Ruecklieferpreise_Energie_2019_28.08.18.pdf;;;;10;40;1;0;5.67;0;5.67;0;10000;;;;;;;;;;;y;;;;;5.9;4.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;12;0;0;;;;;;;
2019;785;Technische Betriebe Glarus;https://www.tbglarus.ch;https://www.tb.glarus.ch/fileadmin/Files/PDF/Produkte/Strom/Preisblatt_Produzenten_2019_Screen.pdf;;;;0;12;1;0;5;0;5;0;10000;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;y;Für Produktionsanlagen bis 30 kVA werden keine Zählerkosten verrechnet.;;;
2019;707;Services Techniques Tramelan;https://set.tramelan.ch/set/Particuliers/Production-renouvelable.html;https://set.tramelan.ch/set/Particuliers/Production-renouvelable.html;;; ;6;50;1;0;5;4;5;4;30;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;173;Elektra Oekingen Halten;http://www.eoh.ch/;http://www.eoh.ch/downloads/tarife-2019-elektra-oekingen-halten-v_25_09_20.pdf;;;Die Vergütung für Anlagen > 30 kW erfolgt individuell. ;12;60;1;0;8;1.5;8;1.5;30;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;634;Genossenschaft Licht- und Kraftwerke Glattfelden;https://www.lkwg.ch;https://www.lkwg.ch/app/uploads/2016/09/Tarifordnung-2019-1.pdf;;;;10;52.04;2;0;5.45;0;5.45;0;30;4.99;0;4.99;0;10000;;;;;;y;;;;;5.47;4.46;;;;;;;;;5.01;3.86;;;;;;;;;;;;;;;;;;7;20;7;20;7;20;;;;;;;
2019;468;St. Moritz Energie;https://www.stmoritz-energie.ch;https://www.stmoritz-energie.ch/fileadmin/user_upload/PDF/Tarife/20190824_Regelung_Stromeinspeisung.pdf;;;St. Moritz Energie hat für die Stromeinspeisevergütung die gleichen Ansätze wie für den Strombezug gemäss Tarif MINI oder MAXI.;16;50;1;0;7.8;4;7.8;4;10000;;;;;;;;;;;;;;;;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;596;Werke am Zürichsee (Zollikon);https://www.werkezuerichsee.ch/;https://www.werkezuerichsee.ch/dl.php/de/5c63f31ea4e9a/Preisblatt_Rcklieferung_erneuerbare_Energie_R4_freier_Oekostrommarkt_2019.pdf;;;;5;41.2;1;0;5.14;0;5.14;0;10000;;;;;;;;;;;y;;;;;5.4;4.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;20;7;13;0;0;;;;;;;
